	Identifier	PE	GRAVY	Description
1082	NX_Q6ZTC4-1	2	-0.3696682464454982	"NX_Q6ZTC4-1 nP20K
Putative
uncharacterized
protein FLJ44790
isoform Iso 1
Putative
uncharacterized
protein FLJ44790
isoform Iso 1
Putative
uncharacterized
protein FLJ44790
isoform Iso 1 PE=2"
1083	NX_Q6ZTK2-1	2	-0.35836363636363594	"NX_Q6ZTK2-1 nP20K
Putative
uncharacterized
protein LOC400499
isoform Iso 1
Putative
uncharacterized
protein LOC400499
isoform Iso 1
Putative
uncharacterized
protein LOC400499
isoform Iso 1 PE=2"
1084	NX_Q6ZTR6-1	2	-0.35766871165644176	"NX_Q6ZTR6-1 nP20K
C18orf65 C18orf65
Putative
uncharacterized
protein C18orf65
isoform Iso 1 PE=2"
1085	NX_Q6ZTY9-1	2	-0.6688741721854315	"NX_Q6ZTY9-1 nP20K
C7orf65 C7orf65
Uncharacterized
protein C7orf65
isoform Iso 1 PE=2"
1086	NX_Q6ZTZ1-1	2	-0.6852517985611513	"NX_Q6ZTZ1-1 nP20K
MSANTD1 MSANTD1
Myb/SANT-like DNA-
binding domain-
containing protein 1
isoform Iso 1 PE=2"
1087	NX_Q6ZU45-1	2	-0.08549999999999995	"NX_Q6ZU45-1 nP20K
CLEC20A CLEC20A
Putative C-type
lectin domain family
20 member A isoform
Iso 1 PE=2"
1088	NX_Q6ZUA9-1	2	-0.13869499241274488	"NX_Q6ZUA9-1 nP20K
MROH5 MROH5 Maestro
heat-like repeat
family member 5
isoform Iso 1 PE=2"
1089	NX_Q6ZUL3-1	2	-0.34125560538116595	"NX_Q6ZUL3-1 nP20K
C8orf86 C8orf86
Uncharacterized
protein C8orf86
isoform Iso 1 PE=2"
1090	NX_Q6ZUU3-1	2	-0.4480000000000006	"NX_Q6ZUU3-1 nP20K
FOXL2NB FOXL2NB
FOXL2 neighbor
protein isoform Iso
1 PE=2"
1091	NX_Q6ZV50-1	2	-0.16092150170648506	"NX_Q6ZV50-1 nP20K
RFX8 RFX8 DNA-
binding protein RFX8
isoform Iso 1 PE=2"
1092	NX_Q6ZV65-3	2	-0.7844783715012715	"NX_Q6ZV65-3 nP20K
FAM47E FAM47E
Protein FAM47E
isoform Iso 1 PE=2"
1093	NX_Q6ZV77-1	2	-0.4610526315789473	"NX_Q6ZV77-1 nP20K
C9orf139 C9orf139
Uncharacterized
protein C9orf139
isoform Iso 1 PE=2"
1094	NX_Q6ZV80-1	2	-0.568702290076336	"NX_Q6ZV80-1 nP20K
C2orf91 C2orf91
Uncharacterized
protein C2orf91
isoform Iso 1 PE=2"
1095	NX_Q6ZVH6-1	2	-0.2234482758620691	"NX_Q6ZVH6-1 nP20K
Putative
uncharacterized
protein FLJ42569
isoform Iso 1
Putative
uncharacterized
protein FLJ42569
isoform Iso 1
Putative
uncharacterized
protein FLJ42569
isoform Iso 1 PE=2"
1096	NX_Q6ZVL8-1	2	-0.3771428571428575	"NX_Q6ZVL8-1 nP20K
Putative
uncharacterized
protein FLJ42384
isoform Iso 1
Putative
uncharacterized
protein FLJ42384
isoform Iso 1
Putative
uncharacterized
protein FLJ42384
isoform Iso 1 PE=2"
1097	NX_Q6ZVN7-1	2	-0.5390625000000002	"NX_Q6ZVN7-1 nP20K
SEM1 SEM1 Putative
protein SEM1,
isoform 2 isoform
Iso 2 PE=2"
1098	NX_Q6ZVQ6-1	2	-0.404635761589404	"NX_Q6ZVQ6-1 nP20K
Putative
uncharacterized
protein FLJ42213
isoform Iso 1
Putative
uncharacterized
protein FLJ42213
isoform Iso 1
Putative
uncharacterized
protein FLJ42213
isoform Iso 1 PE=2"
1099	NX_Q6ZVT6-1	2	-0.757474600870827	"NX_Q6ZVT6-1 nP20K
C3orf67 C3orf67
Uncharacterized
protein C3orf67
isoform Iso 1 PE=2"
1100	NX_Q6ZVZ8-1	2	-0.15214592274678174	"NX_Q6ZVZ8-1 nP20K
ASB18 ASB18 Ankyrin
repeat and SOCS box
protein 18 isoform
Iso 1 PE=2"
1101	NX_Q6ZWK6-1	2	-0.20913242009132452	"NX_Q6ZWK6-1 nP20K
TMPRSS11F TMPRSS11F
Transmembrane
protease serine 11F
isoform Iso 1 PE=2"
1102	NX_Q701N2-1	2	0.25316455696202605	"NX_Q701N2-1 nP20K
KRTAP5-5 KRTAP5-5
Keratin-associated
protein 5-5 isoform
Iso 1 PE=2"
1103	NX_Q70EL3-1	2	-0.17846607669616518	"NX_Q70EL3-1 nP20K
USP50 USP50 Inactive
ubiquitin carboxyl-
terminal hydrolase
50 isoform Iso 1
PE=2"
1104	NX_Q70YC4-1	2	-0.2847222222222229	"NX_Q70YC4-1 nP20K
ZNF365 ZNF365
Talanin isoform Iso
4 PE=2"
1105	NX_Q71F78-1	2	-0.8542682926829268	"NX_Q71F78-1 nP20K
LCA10 LCA10 Putative
lung carcinoma-
associated protein
10 isoform Iso 1
PE=2"
1106	NX_Q765I0-1	2	-0.3050420168067226	"NX_Q765I0-1 nP20K
UTS2B UTS2B
Urotensin-2B isoform
Iso 1 PE=2"
1107	NX_Q76KX8-1	2	-0.813798219584568	"NX_Q76KX8-1 nP20K
ZNF534 ZNF534 Zinc
finger protein 534
isoform Iso 1 PE=2"
1108	NX_Q7L0L9-1	2	-0.06100917431192676	"NX_Q7L0L9-1 nP20K
Transmembrane
protein LOC653160
isoform Iso 1
Transmembrane
protein LOC653160
isoform Iso 1
Transmembrane
protein LOC653160
isoform Iso 1 PE=2"
1109	NX_Q7L0R7-1	2	-0.46111111111111014	"NX_Q7L0R7-1 nP20K
RNF44 RNF44 RING
finger protein 44
isoform Iso 1 PE=2"
1110	NX_Q7RTM1-1	2	0.22663398692810433	"NX_Q7RTM1-1 nP20K
OTOP1 OTOP1 Proton
channel OTOP1
isoform Iso 1 PE=2"
1111	NX_Q7RTR8-1	2	0.795541401273887	"NX_Q7RTR8-1 nP20K
TAS2R42 TAS2R42
Taste receptor type
2 member 42 isoform
Iso 1 PE=2"
1112	NX_Q7RTT5-1	2	-1.1867021276595748	"NX_Q7RTT5-1 nP20K
SSX7 SSX7 Protein
SSX7 isoform Iso 1
PE=2"
1113	NX_Q7RTU1-1	2	-0.657476635514019	"NX_Q7RTU1-1 nP20K
TCF23 TCF23
Transcription factor
23 isoform Iso 1
PE=2"
1114	NX_Q7RTU5-1	2	-0.5327338129496407	"NX_Q7RTU5-1 nP20K
ASCL5 ASCL5 Achaete-
scute homolog 5
isoform Iso 1 PE=2"
1115	NX_Q7RTU7-1	2	-0.9029850746268657	"NX_Q7RTU7-1 nP20K
SCX SCX Basic helix-
loop-helix
transcription factor
scleraxis isoform
Iso 1 PE=2"
1116	NX_Q7RTU9-1	2	0.09718309859154936	"NX_Q7RTU9-1 nP20K
STRC STRC
Stereocilin isoform
Iso 1 PE=2"
1117	NX_Q7RTX1-1	2	0.2027348394768133	"NX_Q7RTX1-1 nP20K
TAS1R1 TAS1R1 Taste
receptor type 1
member 1 isoform Iso
1 PE=2"
1118	NX_Q7RTY5-2	2	0.1295731707317073	"NX_Q7RTY5-2 nP20K
PRSS48 PRSS48 Serine
protease 48 isoform
Iso 1 PE=2"
1119	NX_Q7RTZ2-1	2	-0.4926415094339622	"NX_Q7RTZ2-1 nP20K
USP17L1 USP17L1
Ubiquitin carboxyl-
terminal hydrolase
17-like protein 1
isoform Iso 1 PE=2"
1120	NX_Q7Z3H0-2	2	-0.22079646017699114	"NX_Q7Z3H0-2 nP20K
ANKRD33 ANKRD33
Photoreceptor
ankyrin repeat
protein isoform Iso
2 PE=2"
1121	NX_Q7Z3T1-1	2	0.6254777070063694	"NX_Q7Z3T1-1 nP20K
OR2W3 OR2W3
Olfactory receptor
2W3 isoform Iso 1
PE=2"
1122	NX_Q7Z4H9-1	2	-0.41776061776061807	"NX_Q7Z4H9-1 nP20K
FAM220A FAM220A
Protein FAM220A
isoform Iso 1 PE=2"
1123	NX_Q7Z4L0-1	2	-0.0944444444444445	"NX_Q7Z4L0-1 nP20K
COX8C COX8C
Cytochrome c oxidase
subunit 8C,
mitochondrial
isoform Iso 1 PE=2"
1124	NX_Q7Z4L9-1	2	-0.2902912621359221	"NX_Q7Z4L9-1 nP20K
PPP1R42 PPP1R42
Protein phosphatase
1 regulatory subunit
42 isoform Iso 1
PE=2"
1125	NX_Q7Z4U5-2	2	-0.9342857142857146	"NX_Q7Z4U5-2 nP20K
C6orf201 C6orf201
Uncharacterized
protein C6orf201
isoform Iso 1 PE=2"
1126	NX_Q7Z4W3-1	2	-0.21728395061728398	"NX_Q7Z4W3-1 nP20K
KRTAP19-3 KRTAP19-3
Keratin-associated
protein 19-3 isoform
Iso 1 PE=2"
1127	NX_Q7Z570-1	2	-0.7827129859387957	"NX_Q7Z570-1 nP20K
ZNF804A ZNF804A Zinc
finger protein 804A
isoform Iso 1 PE=2"
1128	NX_Q7Z572-1	2	-0.6537313432835811	"NX_Q7Z572-1 nP20K
SPATA21 SPATA21
Spermatogenesis-
associated protein
21 isoform Iso 1
PE=2"
1129	NX_Q7Z5A8-1	2	-0.13984962406015028	"NX_Q7Z5A8-1 nP20K
TAFA3 TAFA3
Chemokine-like
protein TAFA-3
isoform Iso 1 PE=2"
1130	NX_Q7Z5D8-1	2	-1.553723404255318	"NX_Q7Z5D8-1 nP20K
NANOGNB NANOGNB
NANOG neighbor
homeobox isoform Iso
1 PE=2"
1131	NX_Q7Z5H4-1	2	0.6179271708683483	"NX_Q7Z5H4-1 nP20K
VN1R5 VN1R5
Vomeronasal type-1
receptor 5 isoform
Iso 1 PE=2"
1132	NX_Q7Z5H5-1	2	0.53953488372093	"NX_Q7Z5H5-1 nP20K
VN1R4 VN1R4
Vomeronasal type-1
receptor 4 isoform
Iso 1 PE=2"
1133	NX_Q7Z5M5-1	2	-0.3159090909090911	"NX_Q7Z5M5-1 nP20K
TMC3 TMC3
Transmembrane
channel-like protein
3 isoform Iso 1 PE=2"
1134	NX_Q7Z5M8-1	2	-0.11160220994475131	"NX_Q7Z5M8-1 nP20K
ABHD12B ABHD12B
Protein ABHD12B
isoform Iso 1 PE=2"
1135	NX_Q7Z5S9-1	2	0.8008695652173919	"NX_Q7Z5S9-1 nP20K
TMEM144 TMEM144
Transmembrane
protein 144 isoform
Iso 1 PE=2"
1136	NX_Q7Z5Y6-1	2	-0.3064676616915426	"NX_Q7Z5Y6-1 nP20K
BMP8A BMP8A Bone
morphogenetic
protein 8A isoform
Iso 1 PE=2"
1137	NX_Q7Z601-1	2	0.12662337662337644	"NX_Q7Z601-1 nP20K
GPR142 GPR142
Probable G-protein
coupled receptor 142
isoform Iso 1 PE=2"
1138	NX_Q7Z692-1	2	-0.20500000000000007	"NX_Q7Z692-1 nP20K
CEACAM19 CEACAM19
Carcinoembryonic
antigen-related cell
adhesion molecule 19
isoform Iso 1 PE=2"
1139	NX_Q7Z6I5-1	2	-0.28789473684210537	"NX_Q7Z6I5-1 nP20K
SPATA12 SPATA12
Spermatogenesis-
associated protein
12 isoform Iso 1
PE=2"
1140	NX_Q7Z6R9-1	2	-0.480088495575221	"NX_Q7Z6R9-1 nP20K
TFAP2D TFAP2D
Transcription factor
AP-2-delta isoform
Iso 1 PE=2"
1141	NX_Q7Z6W7-1	2	-1.0045307443365696	"NX_Q7Z6W7-1 nP20K
DNAJB7 DNAJB7 DnaJ
homolog subfamily B
member 7 isoform Iso
1 PE=2"
1142	NX_Q7Z6Z6-1	2	-0.07365967365967364	"NX_Q7Z6Z6-1 nP20K
PNPLA5 PNPLA5
Patatin-like
phospholipase
domain-containing
protein 5 isoform
Iso 1 PE=2"
1143	NX_Q7Z713-1	2	-0.13101265822784805	"NX_Q7Z713-1 nP20K
ANKRD37 ANKRD37
Ankyrin repeat
domain-containing
protein 37 isoform
Iso 1 PE=2"
1144	NX_Q7Z769-1	2	0.7651757188498409	"NX_Q7Z769-1 nP20K
SLC35E3 SLC35E3
Solute carrier
family 35 member E3
isoform Iso 1 PE=2"
1145	NX_Q7Z7B8-1	2	0.02150537634408603	"NX_Q7Z7B8-1 nP20K
DEFB128 DEFB128
Beta-defensin 128
isoform Iso 1 PE=2"
1146	NX_Q7Z7M1-1	2	0.16853582554517132	"NX_Q7Z7M1-1 nP20K
ADGRD2 ADGRD2
Adhesion G-protein
coupled receptor D2
isoform Iso 1 PE=2"
1147	NX_Q86SM5-1	2	0.801730103806229	"NX_Q86SM5-1 nP20K
MRGPRG MRGPRG Mas-
related G-protein
coupled receptor
member G isoform Iso
1 PE=2"
1148	NX_Q86SM8-1	2	0.7371794871794883	"NX_Q86SM8-1 nP20K
MRGPRE MRGPRE Mas-
related G-protein
coupled receptor
member E isoform Iso
1 PE=2"
1149	NX_Q86T75-1	2	-0.9574566473988433	"NX_Q86T75-1 nP20K
NBPF11 NBPF11
Neuroblastoma
breakpoint family
member 11 isoform
Iso 1 PE=2"
1150	NX_Q86TI4-3	2	-0.13138297872340438	"NX_Q86TI4-3 nP20K
WDR86 WDR86 WD
repeat-containing
protein 86 isoform
Iso 3 PE=2"
1151	NX_Q86U37-1	2	-0.2748502994011977	"NX_Q86U37-1 nP20K
LINC01551 LINC01551
Uncharacterized
protein encoded by
LINC01551 isoform
Iso 1 PE=2"
1152	NX_Q86UD7-1	2	-0.5660000000000008	"NX_Q86UD7-1 nP20K
TBC1D26 TBC1D26 TBC1
domain family member
26 isoform Iso 1
PE=2"
1153	NX_Q86UF2-1	2	-0.7927927927927936	"NX_Q86UF2-1 nP20K
CTAGE6 CTAGE6 cTAGE
family member 6
isoform Iso 1 PE=2"
1154	NX_Q86UF4-1	2	-0.9523178807947017	"NX_Q86UF4-1 nP20K
CCDC190 CCDC190
Coiled-coil domain-
containing protein
190 isoform Iso 1
PE=2"
1155	NX_Q86UV7-1	2	-0.22839999999999996	"NX_Q86UV7-1 nP20K
TRIM73 TRIM73
Tripartite motif-
containing protein
73 isoform Iso 1
PE=2"
1156	NX_Q86V71-1	2	-1.03234421364985	"NX_Q86V71-1 nP20K
ZNF429 ZNF429 Zinc
finger protein 429
isoform Iso 1 PE=2"
1157	NX_Q86VD9-1	2	0.40552677029361117	"NX_Q86VD9-1 nP20K
PIGZ PIGZ GPI
mannosyltransferase
4 isoform Iso 1 PE=2"
1158	NX_Q86W28-1	2	-0.143416030534351	"NX_Q86W28-1 nP20K
NLRP8 NLRP8 NACHT,
LRR and PYD domains-
containing protein 8
isoform Iso 1 PE=2"
1159	NX_Q86W67-1	2	-0.7898058252427186	"NX_Q86W67-1 nP20K
FAM228A FAM228A
Protein FAM228A
isoform Iso 1 PE=2"
1160	NX_Q86WI0-1	2	0.4968181818181813	"NX_Q86WI0-1 nP20K
LHFPL1 LHFPL1 LHFPL
tetraspan subfamily
member 1 protein
isoform Iso 1 PE=2"
1161	NX_Q86WN2-1	2	-0.18125000000000002	"NX_Q86WN2-1 nP20K
IFNE IFNE Interferon
epsilon isoform Iso
1 PE=2"
1162	NX_Q86X60-1	2	0.15637583892617452	"NX_Q86X60-1 nP20K
FAM72B FAM72B
Protein FAM72B
isoform Iso 1 PE=2"
1163	NX_Q86X67-1	2	-0.2431818181818182	"NX_Q86X67-1 nP20K
NUDT13 NUDT13
Nucleoside
diphosphate-linked
moiety X motif 13
isoform Iso 1 PE=2"
1164	NX_Q86XD8-1	2	-0.5518569463548815	"NX_Q86XD8-1 nP20K
ZFAND4 ZFAND4
AN1-type zinc finger
protein 4 isoform
Iso 1 PE=2"
1165	NX_Q86Y27-1	2	0.5953488372093024	"NX_Q86Y27-1 nP20K
BAGE5 BAGE5 B
melanoma antigen 5
isoform Iso 1 PE=2"
1166	NX_Q86Y28-1	2	0.4256410256410258	"NX_Q86Y28-1 nP20K
BAGE4 BAGE4 B
melanoma antigen 4
isoform Iso 1 PE=2"
1167	NX_Q86Y29-1	2	0.12110091743119258	"NX_Q86Y29-1 nP20K
BAGE3 BAGE3 B
melanoma antigen 3
isoform Iso 1 PE=2"
1168	NX_Q86Y30-1	2	0.14311926605504585	"NX_Q86Y30-1 nP20K
BAGE2 BAGE2 B
melanoma antigen 2
isoform Iso 1 PE=2"
1169	NX_Q8IU53-1	4	-0.5986842105263157	"NX_Q8IU53-1 nP20K
CASC2 CASC2 Protein
CASC2, isoforms 1/2
isoform Iso 1 PE=4"
1170	NX_Q8IUB2-1	2	-0.19004329004329	"NX_Q8IUB2-1 nP20K
WFDC3 WFDC3 WAP
four-disulfide core
domain protein 3
isoform Iso 1 PE=2"
1171	NX_Q8IUB3-1	2	0.395890410958904	"NX_Q8IUB3-1 nP20K
WFDC10B WFDC10B
Protein WFDC10B
isoform Iso 1 PE=2"
1172	NX_Q8IUB5-1	2	0.05913978494623656	"NX_Q8IUB5-1 nP20K
WFDC13 WFDC13 WAP
four-disulfide core
domain protein 13
isoform Iso 1 PE=2"
1173	NX_Q8IUB9-1	2	-0.25111111111111123	"NX_Q8IUB9-1 nP20K
KRTAP19-1 KRTAP19-1
Keratin-associated
protein 19-1 isoform
Iso 1 PE=2"
1174	NX_Q8IUG1-1	2	0.02598870056497172	"NX_Q8IUG1-1 nP20K
KRTAP1-3 KRTAP1-3
Keratin-associated
protein 1-3 isoform
Iso 1 PE=2"
1175	NX_Q8IV35-1	2	-0.3789096126255381	"NX_Q8IV35-1 nP20K
WDR49 WDR49 WD
repeat-containing
protein 49 isoform
Iso 1 PE=2"
1176	NX_Q8IVF1-1	2	-0.47927107061503327	"NX_Q8IVF1-1 nP20K
NUTM2A NUTM2A NUT
family member 2A
isoform Iso 1 PE=2"
1177	NX_Q8IVF6-1	2	-0.7903225806451625	"NX_Q8IVF6-1 nP20K
ANKRD18A ANKRD18A
Ankyrin repeat
domain-containing
protein 18A isoform
Iso 1 PE=2"
1178	NX_Q8IVJ8-1	2	-0.30117647058823604	"NX_Q8IVJ8-1 nP20K
APRG1 APRG1 AP20
region protein 1
isoform Iso 1 PE=2"
1179	NX_Q8IVV8-1	2	0.6197115384615379	"NX_Q8IVV8-1 nP20K
NKAIN4 NKAIN4
Sodium/potassium-
transporting ATPase
subunit
beta-1-interacting
protein 4 isoform
Iso 1 PE=2"
1180	NX_Q8IW03-1	2	-0.11078066914498172	"NX_Q8IW03-1 nP20K
SIAH3 SIAH3 Seven in
absentia homolog 3
isoform Iso 1 PE=2"
1181	NX_Q8IWB4-1	2	-0.5860430586488489	"NX_Q8IWB4-1 nP20K
SPATA31A7 SPATA31A7
Spermatogenesis-
associated protein
31A7 isoform Iso 1
PE=2"
1182	NX_Q8IWD5-1	2	0.32047781569965894	"NX_Q8IWD5-1 nP20K
MFSD6L MFSD6L Major
facilitator
superfamily domain-
containing protein
6-like isoform Iso 1
PE=2"
1183	NX_Q8IWN6-1	2	-0.48770491803278676	"NX_Q8IWN6-1 nP20K
FAM223A FAM223A
Protein FAM223A
isoform Iso 1 PE=2"
1184	NX_Q8IWZ4-1	2	-0.34134615384615413	"NX_Q8IWZ4-1 nP20K
TRIM48 TRIM48
Tripartite motif-
containing protein
48 isoform Iso 1
PE=2"
1185	NX_Q8IX94-1	2	-0.795881595881597	"NX_Q8IX94-1 nP20K
CTAGE4 CTAGE4 cTAGE
family member 4
isoform Iso 1 PE=2"
1186	NX_Q8IXE1-1	3	0.9029220779220786	"NX_Q8IXE1-1 nP20K
OR4N5 OR4N5
Olfactory receptor
4N5 isoform Iso 1
PE=3"
1187	NX_Q8IXF9-1	2	0.35389830508474607	"NX_Q8IXF9-1 nP20K
AQP12A AQP12A
Aquaporin-12A
isoform Iso 1 PE=2"
1188	NX_Q8IXP5-1	2	-0.5072033898305087	"NX_Q8IXP5-1 nP20K
C11orf53 C11orf53
Uncharacterized
protein C11orf53
isoform Iso 1 PE=2"
1189	NX_Q8IXQ8-1	2	-0.5750000000000006	"NX_Q8IXQ8-1 nP20K
PDZD9 PDZD9 PDZ
domain-containing
protein 9 isoform
Iso 1 PE=2"
1190	NX_Q8IXR9-1	2	-0.24356913183279655	"NX_Q8IXR9-1 nP20K
C12orf56 C12orf56
Uncharacterized
protein C12orf56
isoform Iso 1 PE=2"
1191	NX_Q8IXS0-1	2	-0.7187007874015742	"NX_Q8IXS0-1 nP20K
FAM217A FAM217A
Protein FAM217A
isoform Iso 1 PE=2"
1192	NX_Q8IY85-1	2	-0.4411099691675217	"NX_Q8IY85-1 nP20K
EFCAB13 EFCAB13 EF-
hand calcium-binding
domain-containing
protein 13 isoform
Iso 1 PE=2"
1193	NX_Q8IZA3-1	2	-0.8670520231213867	"NX_Q8IZA3-1 nP20K
H1FOO H1FOO Histone
H1oo isoform Iso 1
PE=2"
1194	NX_Q8IZF5-1	2	0.21584800741427246	"NX_Q8IZF5-1 nP20K
ADGRF3 ADGRF3
Adhesion G-protein
coupled receptor F3
isoform Iso 1 PE=2"
1195	NX_Q8IZF6-1	2	-0.05175324675324574	"NX_Q8IZF6-1 nP20K
ADGRG4 ADGRG4
Adhesion G-protein
coupled receptor G4
isoform Iso 1 PE=2"
1196	NX_Q8IZF7-1	2	0.2614406779661016	"NX_Q8IZF7-1 nP20K
ADGRF2 ADGRF2
Adhesion G-protein
coupled receptor F2
isoform Iso 1 PE=2"
1197	NX_Q8IZJ0-1	2	-0.05449999999999997	"NX_Q8IZJ0-1 nP20K
IFNL2 IFNL2
Interferon lambda-2
isoform Iso 1 PE=2"
1198	NX_Q8IZJ4-1	2	-0.34630021141649076	"NX_Q8IZJ4-1 nP20K
RGL4 RGL4 Ral-GDS-
related protein
isoform Iso 1 PE=2"
1199	NX_Q8IZJ6-1	2	-0.026521739130434766	"NX_Q8IZJ6-1 nP20K
TDH TDH Inactive
L-threonine
3-dehydrogenase,
mitochondrial
isoform Iso 1 PE=2"
1200	NX_Q8IZN7-1	2	0.3742857142857138	"NX_Q8IZN7-1 nP20K
DEFB107A DEFB107A
Beta-defensin 107
isoform Iso 1 PE=2"
1201	NX_Q8IZS7-1	2	0.07844311377245508	"NX_Q8IZS7-1 nP20K
CLECL1 CLECL1 C-type
lectin-like domain
family 1 isoform Iso
1 PE=2"
1202	NX_Q8N0U2-1	2	-0.015238095238095209	"NX_Q8N0U2-1 nP20K
TMEM61 TMEM61
Transmembrane
protein 61 isoform
Iso 1 PE=2"
1203	NX_Q8N0Y3-1	2	0.8962025316455702	"NX_Q8N0Y3-1 nP20K
OR4N4 OR4N4
Olfactory receptor
4N4 isoform Iso 1
PE=2"
1204	NX_Q8N0Y5-1	2	0.85225806451613	"NX_Q8N0Y5-1 nP20K
OR8I2 OR8I2
Olfactory receptor
8I2 isoform Iso 1
PE=2"
1205	NX_Q8N109-1	3	-0.24266666666666686	"NX_Q8N109-1 nP20K
KIR2DL5A KIR2DL5A
Killer cell
immunoglobulin-like
receptor 2DL5A
isoform Iso 1 PE=3"
1206	NX_Q8N119-1	2	-0.5432337434094902	"NX_Q8N119-1 nP20K
MMP21 MMP21 Matrix
metalloproteinase-21
isoform Iso 1 PE=2"
1207	NX_Q8N123-1	2	-0.6923588039867107	"NX_Q8N123-1 nP20K
CPXCR1 CPXCR1 CPX
chromosomal region
candidate gene 1
protein isoform Iso
1 PE=2"
1208	NX_Q8N127-1	2	0.8009259259259268	"NX_Q8N127-1 nP20K
OR5AS1 OR5AS1
Olfactory receptor
5AS1 isoform Iso 1
PE=2"
1209	NX_Q8N146-1	3	0.5807692307692309	"NX_Q8N146-1 nP20K
OR8H3 OR8H3
Olfactory receptor
8H3 isoform Iso 1
PE=3"
1210	NX_Q8N148-1	2	0.7460063897763587	"NX_Q8N148-1 nP20K
OR6V1 OR6V1
Olfactory receptor
6V1 isoform Iso 1
PE=2"
1211	NX_Q8N162-1	2	0.6596153846153846	"NX_Q8N162-1 nP20K
OR8H2 OR8H2
Olfactory receptor
8H2 isoform Iso 1
PE=2"
1212	NX_Q8N1D0-1	2	-0.37193675889328104	"NX_Q8N1D0-1 nP20K
SLC22A18AS
SLC22A18AS Beckwith-
Wiedemann syndrome
chromosomal region 1
candidate gene B
protein isoform Iso
1 PE=2"
1213	NX_Q8N1E2-1	2	-0.2391752577319587	"NX_Q8N1E2-1 nP20K
LYG1 LYG1 Lysozyme
g-like protein 1
isoform Iso 1 PE=2"
1214	NX_Q8N1I8-1	2	-0.10710900473933657	"NX_Q8N1I8-1 nP20K
CACTIN-AS1 CACTIN-
AS1 Putative
uncharacterized
protein encoded by
CACTIN-AS1 isoform
Iso 1 PE=2"
1215	NX_Q8N1M1-2	2	-0.24940119760479046	"NX_Q8N1M1-2 nP20K
BEST3 BEST3
Bestrophin-3 isoform
Iso 2 PE=2"
1216	NX_Q8N1N0-1	2	-0.3777589134125637	"NX_Q8N1N0-1 nP20K
CLEC4F CLEC4F C-type
lectin domain family
4 member F isoform
Iso 1 PE=2"
1217	NX_Q8N1X5-1	2	-0.5383720930232563	"NX_Q8N1X5-1 nP20K
Uncharacterized
protein FLJ37310
isoform Iso 1
Uncharacterized
protein FLJ37310
isoform Iso 1
Uncharacterized
protein FLJ37310
isoform Iso 1 PE=2"
1218	NX_Q8N268-1	2	-0.4134920634920638	"NX_Q8N268-1 nP20K
C20orf197 C20orf197
Uncharacterized
protein C20orf197
isoform Iso 1 PE=2"
1219	NX_Q8N2B8-1	2	-0.19770114942528752	"NX_Q8N2B8-1 nP20K
Putative
uncharacterized
protein FLJ33534
isoform Iso 1
Putative
uncharacterized
protein FLJ33534
isoform Iso 1
Putative
uncharacterized
protein FLJ33534
isoform Iso 1 PE=2"
1220	NX_Q8N2C3-1	2	-0.4510204081632653	"NX_Q8N2C3-1 nP20K
DEPDC4 DEPDC4 DEP
domain-containing
protein 4 isoform
Iso 1 PE=2"
1221	NX_Q8N2C9-1	2	-0.6574074074074079	"NX_Q8N2C9-1 nP20K
UMODL1-AS1
UMODL1-AS1
Uncharacterized
protein UMODL1-AS1
isoform Iso 1 PE=2"
1222	NX_Q8N2M4-1	2	0.8683333333333338	"NX_Q8N2M4-1 nP20K
TMEM86A TMEM86A
Lysoplasmalogenase-
like protein TMEM86A
isoform Iso 1 PE=2"
1223	NX_Q8N319-3	2	-0.6628099173553721	"NX_Q8N319-3 nP20K
C6orf223 C6orf223
Uncharacterized
protein C6orf223
isoform Iso 1 PE=2"
1224	NX_Q8N326-1	2	-0.2580645161290326	"NX_Q8N326-1 nP20K
C10orf111 C10orf111
Uncharacterized
protein C10orf111
isoform Iso 1 PE=2"
1225	NX_Q8N349-1	2	0.5750000000000005	"NX_Q8N349-1 nP20K
OR2L13 OR2L13
Olfactory receptor
2L13 isoform Iso 1
PE=2"
1226	NX_Q8N3F9-1	2	0.37972027972027966	"NX_Q8N3F9-1 nP20K
GPR137C GPR137C
Integral membrane
protein GPR137C
isoform Iso 1 PE=2"
1227	NX_Q8N3U1-1	2	-0.5455284552845531	"NX_Q8N3U1-1 nP20K
Putative
uncharacterized
protein LOC400692
isoform Iso 1
Putative
uncharacterized
protein LOC400692
isoform Iso 1
Putative
uncharacterized
protein LOC400692
isoform Iso 1 PE=2"
1228	NX_Q8N402-1	2	-0.6083333333333332	"NX_Q8N402-1 nP20K
Putative
uncharacterized
protein LOC388882
isoform Iso 1
Putative
uncharacterized
protein LOC388882
isoform Iso 1
Putative
uncharacterized
protein LOC388882
isoform Iso 1 PE=2"
1229	NX_Q8N412-1	2	-0.5422657952069713	"NX_Q8N412-1 nP20K
STPG2 STPG2 Sperm-
tail PG-rich repeat-
containing protein 2
isoform Iso 1 PE=2"
1230	NX_Q8N431-1	2	-0.29313304721030087	"NX_Q8N431-1 nP20K
RASGEF1C RASGEF1C
Ras-GEF domain-
containing family
member 1C isoform
Iso 1 PE=2"
1231	NX_Q8N434-1	2	0.7008130081300818	"NX_Q8N434-1 nP20K
SVOPL SVOPL Putative
transporter SVOPL
isoform Iso 1 PE=2"
